id,product_price,product_quantity,product_category,product_ratings_average,product_name,user_id
4f5eac09-449d-4ec5-ab25-76090b17a8aa,412929.92,6,Hair,4,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Oiliness Dermo-Purifier Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
09b92f19-0cb9-4b39-a410-799f12a9bf19,334032.64,30,Hair,5,L'Oréal Professionnel Serie Expert Inforcer Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ab403281-8454-46a8-b8eb-2b6814579fef,389107.04,399,Hair,5,L'Oréal Professionnel Serie Expert Silver Conditioner 200ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
753035e6-b0da-4658-800f-8ada43161652,334032.64,25,Hair,5,L'Oréal Professionnel Serie Expert Volumetry Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d42ea66d-af10-449b-87e0-f7d38d67074d,532812.8,3,Hair,5,L'Oréal Professionnel Curl Expression Hair Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
1dfac2a1-7eeb-462c-bf1b-91431a017e7a,502073.6,1,Hair,4,L'Oréal Professionnel Curl Expression Long-Lasting Leave in Moisturiser 200ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
8b5f3766-0b78-439b-ab56-858553f6599c,593266.56,437,Mask,4,L’Oréal Professionnel Serie Expert Absolut Repair 10 in 1 Leave in Oil for Dry and Damaged Hair 90ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
2491dc9f-5508-4bd7-a661-c8a370d40af0,502073.6,6,Hair,5,L'Oréal Professionnel Curl Expression Curl-Activator Jelly 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
767096d5-6b05-4904-bf41-97e48fc9d6a1,329934.08,11,Hair,5,L'Oréal Professionnel Serioxyl Shampoo for Coloured Thinning Hair 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
2ebd7b70-9850-464a-91d8-940e2a41cc65,802549.28,2,Hair,4,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Discomfort Hair Shampoo and Treatment Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ac3d53b4-0292-42e0-a558-053daf192a7c,471078.24,50,Hair,4,L'Oréal Professionnel Serié Expert Absolut Repair Shampoo For Dry and Damaged Hair 500ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
f900b389-d97d-47d3-8f2b-38d8503e1034,334032.64,654,Hair,5,L'Oréal Professionnel Serie Expert Silver Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
1286366c-d062-40af-a102-c2d3b00b6aa6,389107.04,6,Hair,5,L'Oréal Professionnel Curl Expression Moisturising and Hydrating Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
c0737bd1-0457-4675-a35b-48fc2f92ca39,471078.24,45,Hair,4,L'Oréal Professionnel Serie Expert Silver Shampoo 500ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
53a3ceff-8101-452f-8af7-835e1031b503,1869968,50,Mist,5,Marc Jacobs Christmas 2023 Daisy Eau de Toilette Spray 50ml Gift Set,8c4451cf-3617-4d71-b003-c09d2eb5aa53
f9cbff5b-5d9f-40a2-a0c6-f7304f648d45,412929.92,104,Hair,4,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Discomfort Dermo-Regulator Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e1729c9b-01cc-4c04-8534-90026661cdc9,449560.8,25,Hair,4,L’Oreal Professionnel Steampod Concentrated Serum for All Hair Types 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
3f2f69cc-6ec6-4495-beac-18ea0a220f78,334032.64,334,Hair,5,L'Oréal Professionnel Serie Expert Vitamino Colour Shampoo (300ml),8c4451cf-3617-4d71-b003-c09d2eb5aa53
c4f2b848-6295-485b-bfae-73944544aa01,389107.04,19,Hair,5,L'Oréal Professionnel Paris Chroma Crème Yellow-Tones Neutralizing Cream Shampoo - Blondes To Platinum Blondes 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
39db9b88-f83c-4752-b92d-a8f59c7b6832,532812.8,3,Hair,5,L'Oréal Professionnel Curl Expression Hair Rich Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b11cfab2-79f9-45f3-b269-b29729a1ef2f,412929.92,12,Hair,5,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
18783576-56c6-478b-94ca-d2f9a5049dd3,338131.2,50,Hair,4,L'Oréal Professionnel Tecni.ART Web Sculpting Paste 150ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
20d77daa-95cb-41ee-a3ea-4aec21ed169e,564832.8,4,Hair,5,L'Oréal Professionnel Curl Expression Curl Reviving Spray 190ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
7100d76e-ea72-4fa2-9aac-a6cf29e0fb0a,412929.92,2,Hair,4,L'Oréal Professionnel Serié Expert Serioxyl Advanced Purifier and Bodifier Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
aa56f143-cb83-4bec-915e-2d9ce2de46d9,334032.64,59,Hair,5,L'Oréal Professionnel Serié Expert Pro Longer Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
cc5be491-e67e-40f1-8b95-063354ccd0c7,502073.6,8,Hair,5,L'Oréal Professionnel Curl Expression 10-in-1 Benefits Mousse 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
8e117483-dbbe-4848-a982-592db8e01b6d,343254.4,8,Hair,5,L'Oréal Professionnel Serie Expert Nutrifier Shampoo 300ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
8c518720-5ec7-40c4-8667-eccbbdca74c6,757977.44,8,Hair,5,L’Oréal Professionnel Serie Expert Pro Longer Conditioner for Long Hair with Thin Ends 500 ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
1f46a8f5-0694-4397-9d72-2cba814c9afc,757977.44,10,Hair,4,"L’Oréal Professionnel Serie Expert Inforcer Conditioner for Fragile, Breaking and Weakened Hair 500ml",8c4451cf-3617-4d71-b003-c09d2eb5aa53
05dc818b-7081-4c85-b7be-d2ef6bd31cb8,389107.04,15,Hair,5,L'Oréal Professionnel Serié Expert Pro Longer Conditioner 200ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
4d80277a-0859-4186-bb58-e2f6237baf79,389107.04,15,Hair,5,L'Oréal Professionnel Blondifier Conditioner 200ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
fd44e045-302c-4aa2-af89-a439fb907272,757977.44,9,Hair,5,L’Oréal Professionnel Serie Expert Vitamino Color Conditioner with Resveratrol for Coloured Hair 500ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
bb2ab885-c88f-44ce-8993-845cca08d17a,389107.04,303,Hair,4,L'Oréal Professionnel Serie Expert Vitamino Colour Conditioner (200ml),8c4451cf-3617-4d71-b003-c09d2eb5aa53
525e34f4-519b-416b-bfeb-a39d4f1f4dd2,389107.04,278,Hair,4,L'Oréal Professionnel Serié Expert Absolut Repair Gold Conditioner 200ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
14194073-4479-4039-9e15-031fef7451a4,528714.24,445,Hair,5,L'Oréal Professionnel Serié Expert Absolut Repair Gold Lightweight Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
47084199-b06f-4920-83a6-faf344a21e75,757977.44,1,Hair,5,L’Oréal Professionnel Serie Expert Blondifier Conditioner for Highlighted or Blonde Hair 500ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
c824fd75-3e16-4ccf-8dc6-e1af7812f0fb,573798.4,720,Face Mask,4,L’Oréal Professionnel Serie Expert Metal Detox Anti-Deposit Protector Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
dc58c77e-42b3-4979-878b-696d9576af25,409856,13,Mask,5,L’Oréal Professionnel Serie Expert Blow-Dry Fluidifier Multi-Benefit Blow Dry Cream with Heat Protection 150ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
c39cc731-4cf5-4a59-8137-23b77dc9f5ce,528714.24,442,Face Mask,5,L'Oréal Professionnel Serie Expert Vitamino Color Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
9febd313-f657-4e70-8a44-d9e1a270bf51,528714.24,10,Face Mask,4,L'Oréal Professionnel Serie Expert Blondifier Masque 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
239db0b3-6dbf-4692-ae21-bdff5dc02a9c,528714.24,15,Face Mask,4,L'Oréal Professionnel Serié Expert Pro Longer Mask 250ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
c87e091d-18aa-4588-8b26-5319cea3ded3,6801048,1,Hair,4,LOréal Professionnel Pro Longer and Steampod Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
f17aa79a-36d3-4bed-904e-d0088c7c1b7d,1470358.4,2,Face Mask,5,L'Oréal Professionnel Metal Detox Shampoo Masque and Leave-in Cream Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e7f48ede-3507-4ba8-a4eb-148e36a92334,896560,1140,Mask,4,L'Oréal Professionnel Metal Detox Shampoo and Masque Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
08d5689a-4cf6-4e4d-80a9-83f4acdd2a41,6019760,144,Hair,5,"L'Oréal Professionnel Steam Hair Straightener & Styling Tool, For All Hair Types, SteamPod 3, UK Plug",8c4451cf-3617-4d71-b003-c09d2eb5aa53
74236c69-9011-4d66-9e9c-515facdac968,7044400,50,Hair,5,L'Oréal Professionnel Elixir Oil x Steampod Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
8ceaa94c-cb23-409c-8047-42edad806f0b,6120943.2,1,Hair,5,LOréal Professionnel Vitamino Colour and Steampod Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
fc047ccc-a852-47e2-a733-1ce3ab385375,7216027.2,1,Hair,5,L'Oréal Professionnel Metal Detox x Steampod Routine Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
37f05198-a7a1-4777-8bff-42c3ebeaf792,8314953.6,2,Hair,5,L'Oréal Professionnel Steampod x Kerastase Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
5db1cd42-ac43-4a2a-82e5-9133b02763cf,1255184,50,Mask,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Curl Expression Trio Gift Set (Worth £69.00),8c4451cf-3617-4d71-b003-c09d2eb5aa53
5a5744d6-4e8f-44c7-874a-ff69f31a943a,6404000,1,Hair,4,L'Oréal Professionnel Steampod 3.0 and Mythic Oil Set,8c4451cf-3617-4d71-b003-c09d2eb5aa53
248abead-8a8f-4389-b3c8-75dd48f12c1d,7671992,50,Hair,5,L'Oréal Professionnel Steampod x Redken Acidic Bonding Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
4ae2d13c-8788-4db5-b2a2-be117e83f907,6616612.8,50,Hair,5,L'Oréal Professionnel Metal Detox x Steampod Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
eca967c8-4358-44e0-9b93-61416a8578d2,414979.2,132,Hair,4,L'Oréal Professionnel Tecni.ART Pli Shaper 190ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d92d4a91-49ed-419a-9c5e-bf29b32dd9c2,6092253.28,1,Hair,5,LOréal Professionnel Absolut Repair and Steampod Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b136d9d5-b81c-4e1d-9c33-c8640c81fcc4,449560.8,16,Hair,5,L’Oreal Professionnel Steampod Smoothing Milk for Fine Hair 150ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
14fffbdb-06ff-4993-9b04-3891f56b7320,449560.8,20,Hair,4,L’Oreal Professionnel Steampod Smoothing Cream for Thick Hair 150ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
da695b4b-835d-4010-b486-3109a51f51ee,922176,50,Hair,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Curl Expression Duo Gift Set (Worth £43.20),8c4451cf-3617-4d71-b003-c09d2eb5aa53
64322e65-e0b7-483c-8d02-5cb001eb9fd4,511039.2,4,Mask,5,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Oiliness Hair Shampoo and Mask Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
48693730-ec39-44af-ac3d-0e284bd79e72,1213173.76,2,Mask,5,L'Oréal Professionnel Serié Expert Scalp Advanced Shampoo and Hair Thinning Serum Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
1ebd3bd3-58c3-4d10-8091-a900e0b8b2a0,932422.4,50,Hair,4,L'Oréal Professionnel Metal Detox Oil Duo Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
cc711b77-d1af-4dde-8a3a-b23f49c5eb8a,842766.4,7,Mask,5,L'Oréal Professionnel Absolut Repair Trio,8c4451cf-3617-4d71-b003-c09d2eb5aa53
40e23605-ac15-49fa-beaf-5f9c6d0ee46c,1511344,50,Mask,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Metal Detox Trio Gift Set (Worth £82.00),8c4451cf-3617-4d71-b003-c09d2eb5aa53
9b92f312-be04-4548-834e-8e21d1b1fd87,1280800,50,Mask,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Absolut Repair Trio Gift Set (Worth £71.00),8c4451cf-3617-4d71-b003-c09d2eb5aa53
2fc10147-dfda-488d-a993-eba0c8618ee1,1127104,50,Hair,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Metal Detox Duo Gift Set (Worth £52.80),8c4451cf-3617-4d71-b003-c09d2eb5aa53
c68919c1-3581-4bc9-8dbe-a99785f19e40,600951.36,4,Mask,5,L'Oréal Professionnel Absolut Repair Oil and Shampoo Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
de2fad88-769c-432d-9557-0f4f6b0a1a06,870944,50,Hair,4,L'Oréal Professionnel Serie Expert Limited Edition 2023 Vitamino Color Duo Gift Set (Worth £40.80),8c4451cf-3617-4d71-b003-c09d2eb5aa53
9b756d95-64e6-4b2a-b6f7-bd311ee78816,1398633.6,78,Mask,4,L'Oréal Professionnel Metal Detox Routine Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
dfe43738-1324-40fd-ae7b-2cc2247524a3,6275920,1,Moisturizer,4,La Mer Crème de la Mer The Moisturizing Matte Lotion 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
5955a89e-e2b2-409c-b2c8-9c11c70a9d37,870944,50,Mask,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Absolut Repair Duo Gift Set (Worth £40.80),8c4451cf-3617-4d71-b003-c09d2eb5aa53
f0a82217-b3cf-4e6b-aa73-8c61ac08b052,454684,37,Mask,5,L'Oréal Professionnel Pro Longer Shampoo and Conditioner Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ff4e2e6b-d85a-4d26-9a76-506263a6d217,842766.4,1,Mask,5,"L'Oréal Professionnel Silver Shampoo, Conditioner and Oil Trio",8c4451cf-3617-4d71-b003-c09d2eb5aa53
43979ae1-bcd0-4f09-b2d3-685edb8302ce,540753.76,38,Mask,5,L'Oréal Professionnel Absolut Repair Shampoo and Mask Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ec4b912f-8d61-4122-9a09-79b219323495,1495974.4,1,Mist,5,Marc Jacobs Daisy Love Eau de Toilette 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
a5f0c9f8-d330-4f30-89c1-795149d12f69,858136,50,Hair,5,L'Oréal Professionnel Silver and Vitamino at Home Experts for Natural White/Grey Hair Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
eea514c1-17b6-4842-b8a6-0d35ecffe268,454684,29,Hair,4,L'Oréal Professionnel Silver Shampoo and Conditioner Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
05334bdd-c12b-42cb-ad2c-7757dd991932,802549.28,1,Mask,4,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Dandruff Shampoo and Hair Treatment Routine,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d6a4a51d-59b0-4597-9f55-f7871db1fd15,454684,63,Hair,5,L'Oréal Professionnel Absolut Repair Shampoo and Conditioner Duo,8c4451cf-3617-4d71-b003-c09d2eb5aa53
bb473857-71cf-48b8-be6e-b4bd7357f6b0,932422.4,66,Hair,4,L'Oréal Professionnel Metal Detox Oil and Shampoo Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
698edd78-3a83-4a91-a77b-22c4aaa73e6b,1988570.08,6,Mask,5,L'Oréal Professionnel Serié Expert Ultimate Metal Detox Routine Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d37d798d-a406-4e41-b607-93ae04408f57,872480.96,1,Hair,5,L'Oréal Professionnel Serié Expert Scalp Advanced Anti-Dandruff Shampoo and Mask Routine for Oily Dandruff Hair,8c4451cf-3617-4d71-b003-c09d2eb5aa53
afeef96d-f9f0-45a7-bd75-ba9f4436d277,1127104,50,Hair,5,L'Oréal Professionnel Serie Expert Limited Edition 2023 Vitamino Color Trio Gift Set (Worth £62.00),8c4451cf-3617-4d71-b003-c09d2eb5aa53
8b9992a2-c42e-4341-b15e-85a61e6531f9,1170651.2,18,Hair,5,L'Oréal Professionnel Absolut Repair Routine Bundle,8c4451cf-3617-4d71-b003-c09d2eb5aa53
4c727fed-1422-49d9-8d87-ff4bb067c486,713661.76,4,Mask,5,"L'Oréal Professionnel Pro Longer Shampoo, Conditioner and Cream Trio",8c4451cf-3617-4d71-b003-c09d2eb5aa53
d776eb81-01f5-4c0f-8f69-e352abc813f5,6275920,50,Moisturizer,5,La Mer Crème de la Mer The Moisturizing Soft Lotion 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
7cc8c3df-914c-4d75-b7ab-7b0586161b7e,7428640,1,Moisturizer,5,La Mer Moisturizing Soft Cream (Various Sizes),8c4451cf-3617-4d71-b003-c09d2eb5aa53
d54239cb-16f6-4b54-9689-34ff0fa84aab,2433520,50,Moisturizer,5,La Mer The SPF50 UV Protecting Fluid 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
6ca8506e-25fb-43dc-a90a-f0f1b92e9d76,3970480,4,Moisturizer,5,La Mer Crème de la Mer The Moisturizing Cool Gel Cream (Various Sizes),8c4451cf-3617-4d71-b003-c09d2eb5aa53
aac2b778-7720-416f-a994-97520c9c19c4,2049280,14,Moisturizer,5,La Mer Crème de la Mer Moisturizing Cream (Various Sizes),8c4451cf-3617-4d71-b003-c09d2eb5aa53
7063f974-442e-4679-9694-624c16e7fa36,5379360,14,Eye cream,5,La Mer The Eye Concentrate 15ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d0cdceee-0cb6-4650-9195-875ebb6a3de3,6275920,50,Eye cream,5,La Mer The Lifting Eye Serum 15ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e5db6679-da37-4dc1-8239-61bb8b0466cd,5379360,50,Eye cream,4,La Mer The Eye Balm Intense 15ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ed198819-6d77-4408-beb3-d051659f88aa,8581360,50,Serum,5,La Mer The Regenerating Serum 30ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
8b2dd01a-bbaf-4ad0-b057-2029f070ba11,9349840,3,Serum,5,La Mer The Concentrate (Various Sizes),8c4451cf-3617-4d71-b003-c09d2eb5aa53
9cfb458b-4416-4378-9872-584ea06b0854,5379360,50,Serum,5,La Mer The Revitalizing Hydrating Serum,8c4451cf-3617-4d71-b003-c09d2eb5aa53
243743d0-a21d-4c11-8f52-4c3dc3f797ac,230287.84,12,Body Lotion,4,Lanolips Tinted SPF30 Balm - Rose 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
aea19b7f-0c70-4483-ad0b-8424d3376aa0,384240,50,Body Lotion,4,Lanolips Icons Set (Worth £17.98),8c4451cf-3617-4d71-b003-c09d2eb5aa53
c94b8a3b-2da5-4ed4-8af8-64038bf023ed,368614.24,4,Body Lotion,4,Lanolips Golden Dry Skin Salve 50g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b4a3f46a-3a51-4c37-b493-1d34334b9461,266406.4,20,Body Lotion,4,Lanolips Baby Rose Gold 101 Lip Ointment 9g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
62e76f9a-3f6d-4a5c-8793-e4c6a4880e0a,184179.04,6,Body Lotion,4,Lanolips Coconutter Hand Cream Intense 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
17c33dc8-cfd3-4e9b-ac5a-0c52a46e4e34,230287.84,50,Body Lotion,5,Lanolips Rhubarb Tinted Balm Bauble 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
90d9d28d-4607-4863-bb4e-d96fbb7bd0f2,184179.04,43,Body Lotion,5,Lanolips Tinted SPF30 Balm - Perfect Nude 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b184805f-17fd-4216-8278-d96a238f3fe2,184179.04,7,Body Lotion,4,Lanolips Lano Vanilla Hand Cream Intense 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b4a0aaf7-e289-47ca-b1c6-4dd8bd7a6608,184179.04,15,Body Lotion,4,Lanolips Tinted SPF30 Balm - Red Apple 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
2d83d5b6-bd45-40b7-ab0e-cdaa6f41261d,184179.04,25,Body Lotion,5,Lanolips 101 Ointment Multi-Balm - Peach 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
25f049e5-3fcb-4097-a136-bebb32582cf9,184179.04,33,Body Lotion,5,Lanolips Lemonaid Lip Treatment 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
14c3b5e1-0800-4812-910b-7d693f72ec2f,266406.4,8,Body Lotion,5,Lanolips Lemonaid Scrubba-Balm 3.3g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
940355a9-3e9d-4260-9a4d-c7373842a72a,245657.44,2,Body Lotion,4,Lanolips Lano Golden Dry Skin Salve 25g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e915cec5-0cfb-4e47-a5ac-0a910657c007,184179.04,20,Body Lotion,4,Lanolips Tinted SPF30 Balm - Rhubarb 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
ac6e1bdb-b3af-4de7-bf78-7f972cdb6595,461088,5,Body Lotion,5,Lanolips The Original 101 Superbalm Duo (Worth £22.00),8c4451cf-3617-4d71-b003-c09d2eb5aa53
e83e58a0-c86c-41ba-b828-bd1dc333f529,230287.84,3,Body Lotion,5,Lanolips 101 Ointment Fruities Watermelon,8c4451cf-3617-4d71-b003-c09d2eb5aa53
94eb3183-81ff-46a9-8abc-20cff2bd0d40,184179.04,6,Body Lotion,5,Lanolips Banana Balm Lip Sheen 3-in-1,8c4451cf-3617-4d71-b003-c09d2eb5aa53
b7934ad5-baaf-4405-acf7-92c95979c73d,653208,3,Moisturizer,4,Lumene Nordic-C [VALO] Glow Boost Eye Serum 10ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
2de6687d-5b64-4aa0-ba73-ecbaf9b5a61d,184179.04,6,Body Lotion,4,Lanolips Rose Intense Hand Cream 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e42765f4-a3e0-450a-9dea-5c3a8f5fcd65,184179.04,17,Body Lotion,4,Lanolips 101 Ointment Multi-Balm Green Apple 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
80e788b9-f8b7-4988-913d-2c143c8d24a1,184179.04,61,Body Lotion,5,Lanolips 101 Ointment Multi-Balm - Strawberry 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
a380ed8a-ca88-40bc-a509-e8ed4dcccf77,266406.4,7,Body Lotion,5,Lanolips The Original Lanostick 3.3g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
eb78aefc-4d96-4197-9633-1d0ea9cb3d28,184179.04,36,Body Lotion,5,Lanolips 101 Ointment Multi-Balm - Coconutter 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
9a1945b8-d372-4361-b0f5-3d7e2982421c,184179.04,12,Body Lotion,4,Lanolips 101 Ointment Multi-Balm Pear 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
c89b69b0-b648-49ed-9662-20edffeaa9ba,266406.4,6,Body Lotion,5,Lanolips Lip Water 10ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
601d664a-0bcf-410e-9968-d950ad7bffbc,266406.4,2,Body Lotion,5,Lanolips Golden Lip Water Liquid Gloss - Gold 10ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
f2a95714-5ce9-44b9-8ec7-4176b301966a,266406.4,14,Body Lotion,5,Lanolips Rose Gold 101 Ointment For Lips + Cheeks 9g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
baa2458a-188b-4ae6-831f-ee11e374a562,407294.4,13,Serum,5,Lumene Nordic C [Valo] Glow Lumenessence Brightening Beauty Lotion,8c4451cf-3617-4d71-b003-c09d2eb5aa53
a90c6934-4285-4e9a-bfab-4f7b5064f0b8,225164.64,47,Body Lotion,5,Lanolips The Original 101 Ointment,8c4451cf-3617-4d71-b003-c09d2eb5aa53
fcc7ea8c-fc5d-4565-aea2-b8ca51dfade3,184179.04,5,Body Lotion,5,Lanolips 101 Ointment Minty Multi-Balm 10g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
a270af95-a38e-4832-a9c4-129eb8397769,266406.4,7,Body Lotion,5,Lanolips Watermelon Lip Gloss 10ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
633aff65-f969-4d2d-8447-3e1e5650621c,230287.84,2,Body Lotion,4,Lanolips Xmas Tinted Rhubarb Lip Gloss Bauble 12.5g,8c4451cf-3617-4d71-b003-c09d2eb5aa53
691d3de7-9992-430a-bc0c-1edf9ff4c6b9,484142.4,10,Cleanser,5,Lumene Nordic C [Valo] Pure Glow Cleansing Balm 125ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
e3115777-1bab-4557-98b6-cf93bcca312a,653208,3,Moisturizer,5,Lumene Nordic-C [VALO] Glow Awakening Eye Cream 15ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
199007ed-9e95-4472-b34a-be467ca63bb2,740302.4,6,Serum,4,Lumene NORDIC-C [VALO] Fresh Glow Brightening Gel Mask 150ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
0fb3b0eb-1c59-4b23-a54c-229f8edfb18e,484142.4,5,Moisturizer,5,Lumene Nordic-C [VALO] Glow Boost Essence 15ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
232f7359-42b5-43ad-81a7-320cd2379688,893998.4,33,Serum,5,Lumene Nordic-C [VALO] Arctic Berry Oil-Cocktail 30ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
6c92f415-4829-4d95-bae6-0c89d12966f6,1278238.4,3,Cream,5,Lumene Nordic Ageless [AJATON] Radiant Youth Night Cream 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
bb79bfe1-9939-45e2-a08b-0d6cee0f00d1,268968,27,Moisturizer,5,Lumene Nordic C Valo Glow Refresh Hydrating Mist 50ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
fb89d06f-3cad-4d61-974d-5619bb411545,893998.4,5,Serum,5,Lumene Nordic-C Glow Night Serum 30ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
d6d9992c-d4ec-4e14-9678-921deb4de276,448280,2,Cleanser,5,Lumene Nordic-C [VALO] Clear Glow Cleansing Gel Scrub 125ml,8c4451cf-3617-4d71-b003-c09d2eb5aa53
